Date-Time,Temperature,Electrical Conductivity,Specific Conductivity,Salinity,Total Dissolved Solids
2024-11-21 11:47:50,7.987857818603516,94.18221282958984,146.53121948242187,0.06571709364652634,61.21843719482422
2024-11-21 12:02:50,10.939151763916016,341.0680236816406,483.9751281738281,0.2257729172706604,221.6942138671875
2024-11-21 12:17:50,10.966556549072266,341.47735595703125,484.16058349609375,0.2258923053741455,221.96026611328125
2024-11-21 12:32:50,10.975711822509766,341.64990234375,484.2732238769531,0.2259564846754074,222.0724334716797
2024-11-21 12:47:50,10.98788833618164,341.74578857421875,484.233642578125,0.22595100104808807,222.13475036621097
2024-11-21 13:02:50,10.994022369384766,341.67822265625,484.049560546875,0.22586952149868011,222.09083557128903
2024-11-21 13:17:50,11.000125885009766,341.7966003417969,484.12933349609375,0.22591455280780792,222.16778564453125
2024-11-21 13:32:50,11.00314712524414,341.8642578125,484.1816711425781,0.22594298422336576,222.21176147460935
2024-11-21 13:47:50,11.00314712524414,341.91265869140625,484.2502136230469,0.2259758561849594,222.24322509765625
2024-11-21 14:02:50,11.00619888305664,341.8124084472656,484.0642700195313,0.22589007019996643,222.1780548095703
2024-11-21 14:17:50,11.00619888305664,341.99041748046875,484.3163757324219,0.22601096332073212,222.29376220703125
2024-11-21 14:32:50,11.00619888305664,341.91265869140625,484.2062377929687,0.22595815360546112,222.24322509765625
2024-11-21 14:47:50,11.00619888305664,341.7683410644531,484.0018615722656,0.2258601486682892,222.1494140625
2024-11-21 15:02:50,11.00619888305664,341.9092712402344,484.2014465332031,0.22595585882663727,222.2410125732422
2024-11-21 15:17:50,11.00619888305664,341.7740783691406,484.0099792480469,0.2258640378713608,222.15313720703125
2024-11-21 15:32:50,11.00619888305664,342.2794189453125,484.72564697265625,0.22620724141597748,222.4816131591797
2024-11-21 15:47:50,11.00619888305664,341.82244873046875,484.0784912109375,0.2258968949317932,222.18458557128903
2024-11-21 16:02:50,11.00619888305664,342.1247253417969,484.5065612792969,0.22610217332839969,222.3810577392578
2024-11-21 16:17:50,11.00619888305664,341.85516357421875,484.1248168945313,0.22591911256313324,222.20584106445312
2024-11-21 16:32:50,11.00619888305664,341.78076171875,484.01947021484375,0.2258685827255249,222.1574859619141
2024-11-21 16:47:50,11.00619888305664,341.92510986328125,484.223876953125,0.22596660256385803,222.25131225585935
2024-11-21 17:02:50,11.00619888305664,341.67486572265625,483.8694763183594,0.2257966697216034,222.08865356445312
2024-11-21 17:17:50,11.00619888305664,341.7649841308594,483.9971008300781,0.22585786879062653,222.1472320556641
2024-11-21 17:32:50,11.00619888305664,341.5722961425781,483.7242431640625,0.22572700679302216,222.02198791503903
2024-11-21 17:47:50,11.00619888305664,341.85516357421875,484.1248168945313,0.22591911256313324,222.20584106445312
2024-11-21 18:02:50,11.00314712524414,341.8033142089844,484.0953674316406,0.22590158879756927,222.17214965820312
2024-11-21 18:17:50,11.00619888305664,341.7299499511719,483.947509765625,0.22583407163619995,222.1244659423828
2024-11-21 18:32:50,11.00314712524414,341.7040710449219,483.9548034667969,0.2258341908454895,222.10763549804687
2024-11-21 18:47:50,11.00314712524414,341.7491455078125,484.0186462402344,0.2258647978305817,222.13693237304687
2024-11-21 19:02:50,11.00314712524414,341.7649841308594,484.04107666015625,0.2258755564689636,222.1472320556641
2024-11-21 19:17:50,11.00314712524414,341.74578857421875,484.0138854980469,0.225862517952919,222.13475036621097
2024-11-21 19:32:50,11.00314712524414,341.7299499511719,483.991455078125,0.22585175931453705,222.1244659423828
2024-11-21 19:47:50,11.000125885009766,341.61395263671875,483.8706359863281,0.22579048573970795,222.0490570068359
2024-11-21 20:02:50,11.000125885009766,341.7491455078125,484.0621032714844,0.22588230669498444,222.13693237304687
2024-11-21 20:17:50,11.000125885009766,341.74578857421875,484.0573425292969,0.22588002681732175,222.13475036621097
2024-11-21 20:32:50,11.000125885009766,341.67822265625,483.9616394042969,0.22583414614200592,222.09083557128903
2024-11-21 20:47:50,11.000125885009766,341.78173828125,484.1082763671875,0.2259044498205185,222.1581268310547
2024-11-21 21:02:50,11.000125885009766,341.7333068847656,484.0396728515625,0.22587154805660248,222.12664794921875
2024-11-21 21:17:50,11.000125885009766,341.38983154296875,483.55316162109375,0.2256382703781128,221.90338134765625
2024-11-21 21:32:50,10.99704360961914,341.463134765625,483.7013549804687,0.22570590674877167,221.95103454589844
2024-11-21 21:47:50,10.99704360961914,341.4731750488281,483.715576171875,0.22571273148059845,221.95755004882812
2024-11-21 22:02:50,10.99704360961914,341.54400634765625,483.81591796875,0.2257608324289322,222.00360107421875
2024-11-21 22:17:50,10.99704360961914,341.6824951171875,484.0121154785156,0.22585490345954895,222.09361267089844
2024-11-21 22:32:50,10.99704360961914,341.5890197753906,483.8796997070313,0.22579140961170197,222.03285217285156
2024-11-21 22:47:50,10.99704360961914,341.59576416015625,483.8892517089844,0.22579599916934967,222.0372314453125
2024-11-21 23:02:50,10.994022369384766,341.5673828125,483.89251708984375,0.2257942259311676,222.0187835693359
2024-11-21 23:17:50,10.99704360961914,341.50567626953125,483.7616271972656,0.22573480010032657,221.9786834716797
2024-11-21 23:32:50,10.99704360961914,341.6282653808594,483.9352722167969,0.22581806778907776,222.0583648681641
2024-11-21 23:47:50,10.994022369384766,341.5606994628906,483.883056640625,0.22578968107700348,222.0144500732422
2024-11-22 00:02:50,10.994022369384766,341.5190124511719,483.8240051269531,0.22576136887073517,221.9873504638672
2024-11-22 00:17:50,10.994022369384766,341.2431640625,483.4332275390625,0.2255739867687225,221.80804443359375
2024-11-22 00:32:50,10.994022369384766,341.5448913574219,483.8606567382813,0.2257789522409439,222.0041656494141
2024-11-22 00:47:50,10.994022369384766,341.7611389160156,484.1670227050781,0.2259258478879929,222.1447296142578
2024-11-22 01:02:50,10.990970611572266,341.4706115722656,483.7993469238281,0.22574616968631744,221.9558868408203
2024-11-22 01:17:50,10.990970611572266,341.5065002441406,483.8501892089844,0.22577054798603055,221.97921752929687
2024-11-22 01:32:50,10.990970611572266,341.5515441894531,483.9140319824219,0.22580115497112271,222.0084991455078
2024-11-22 01:47:50,10.990970611572266,341.4515075683594,483.7722778320313,0.2257331907749176,221.94346618652344
2024-11-22 02:02:50,10.990970611572266,341.55828857421875,483.923583984375,0.22580574452877045,222.01287841796875
2024-11-22 02:17:50,10.990970611572266,341.54150390625,483.8998107910156,0.22579433023929596,222.00196838378903
2024-11-22 02:32:50,10.98788833618164,341.4097900390625,483.7575378417969,0.22572271525859833,221.91635131835935
2024-11-22 02:47:50,10.990970611572266,341.3906555175781,483.6860656738281,0.22569185495376587,221.90391540527344
2024-11-22 03:02:50,10.990970611572266,341.44232177734375,483.75927734375,0.22572694718837735,221.9375
2024-11-22 03:17:50,10.98788833618164,341.2847900390625,483.5804138183594,0.2256377786397934,221.83509826660156
2024-11-22 03:32:50,10.98788833618164,341.5289611816406,483.9263916015625,0.2258036732673645,221.9938201904297
2024-11-22 03:47:50,10.98788833618164,340.9933166503906,483.16741943359375,0.22543975710868835,221.64564514160156
2024-11-22 04:02:50,10.98788833618164,341.3939208984375,483.7350463867187,0.225711926817894,221.90603637695312
2024-11-22 04:17:50,10.98788833618164,341.39727783203125,483.73980712890625,0.22571420669555664,221.90821838378903
2024-11-22 04:32:50,10.98788833618164,341.4389953613281,483.7989196777344,0.22574254870414737,221.93533325195312
2024-11-22 04:47:50,10.984867095947266,341.1697692871094,483.4609375,0.22557713091373444,221.7603454589844
2024-11-22 05:02:50,10.984867095947266,341.057373046875,483.3016662597656,0.22550076246261597,221.68728637695312
2024-11-22 05:17:50,10.984867095947266,341.4839782714844,483.90618896484375,0.22579063475131989,221.9645843505859
2024-11-22 05:32:50,10.984867095947266,341.4264831542969,483.82470703125,0.2257515639066696,221.9272003173828
2024-11-22 05:47:50,10.984867095947266,341.3489685058594,483.7148742675781,0.22569888830184937,221.87681579589844
2024-11-22 06:02:50,10.984867095947266,341.43231201171875,483.8329772949219,0.2257555276155472,221.93099975585935
2024-11-22 06:17:50,10.984867095947266,341.6492614746094,484.1404113769531,0.22590294480323792,222.0720062255859
2024-11-22 06:32:50,10.981815338134766,341.12481689453125,483.4411010742187,0.22556425631046295,221.7311248779297
2024-11-22 06:47:50,10.981815338134766,341.2305908203125,483.5910034179687,0.22563613951206207,221.7998809814453
2024-11-22 07:02:50,10.981815338134766,341.4548034667969,483.90875244140625,0.22578848898410797,221.94561767578125
2024-11-22 07:17:50,10.981815338134766,341.3656005859375,483.7823486328125,0.2257278859615326,221.88763427734375
2024-11-22 07:32:50,10.981815338134766,341.5874938964844,484.0968017578125,0.2258786708116531,222.0318603515625
2024-11-22 07:47:50,10.981815338134766,341.4839782714844,483.9501037597656,0.22580832242965695,221.9645843505859
2024-11-22 08:02:50,10.981815338134766,341.4456481933594,483.8957824707031,0.22578227519989016,221.93966674804687
2024-11-22 08:17:50,10.978763580322266,341.265625,483.6846008300781,0.22567762434482577,221.82264709472656
2024-11-22 08:32:50,10.978763580322266,341.09246826171875,483.4391784667969,0.22555994987487793,221.71009826660156
2024-11-22 08:47:50,10.978763580322266,341.4006652832031,483.8759765625,0.22576940059661865,221.91043090820312
2024-11-22 09:02:50,10.978763580322266,341.4164733886719,483.8984069824219,0.22578014433383944,221.9207000732422
2024-11-22 09:17:50,10.978763580322266,341.39727783203125,483.8711853027344,0.2257670909166336,221.90821838378903
2024-11-22 09:32:50,10.975711822509766,341.3623046875,483.8655700683594,0.22576101124286652,221.8854827880859
2024-11-22 09:47:50,10.978763580322266,341.35894775390625,483.8168640136719,0.22574104368686676,221.88330078125
2024-11-22 10:02:50,10.975711822509766,341.37225341796875,483.8796691894531,0.22576777637004852,221.89195251464844
2024-11-22 10:17:50,10.975711822509766,341.40728759765625,483.9293212890625,0.2257915884256363,221.91473388671875
2024-11-22 10:32:50,10.975711822509766,341.448974609375,483.9884338378906,0.2258199155330658,221.9418182373047
2024-11-22 10:47:50,10.975711822509766,341.2630920410156,483.7249450683594,0.22569358348846436,221.8209991455078
2024-11-22 11:02:50,10.975711822509766,341.33978271484375,483.8336486816406,0.22574570775032043,221.870849609375
2024-11-22 11:17:50,10.975711822509766,341.28228759765625,483.7521362304687,0.22570663690567017,221.83348083496097
2024-11-22 11:32:50,10.975711822509766,341.35894775390625,483.8608093261719,0.22575873136520383,221.88330078125
2024-11-22 11:47:50,10.972660064697266,341.30474853515625,483.8279418945313,0.22573958337306976,221.84808349609375
2024-11-22 12:02:50,10.972660064697266,341.3364562988281,483.8728637695313,0.2257611453533173,221.86868286132812
2024-11-22 12:17:50,10.972660064697266,341.34307861328125,483.88226318359375,0.2257656455039978,221.87298583984375
2024-11-22 12:32:50,10.972660064697266,341.1307678222656,483.581298828125,0.2256213277578354,221.7349853515625
2024-11-22 12:47:50,10.972660064697266,341.314697265625,483.842041015625,0.22574634850025177,221.8545379638672
2024-11-22 13:02:50,10.972660064697266,341.30804443359375,483.8326110839844,0.22574183344841003,221.8502197265625
2024-11-22 13:17:50,10.96963882446289,341.3405456542969,483.9222106933594,0.22578144073486328,221.8713531494141
2024-11-22 13:32:50,10.96963882446289,341.3405456542969,483.9222106933594,0.22578144073486328,221.8713531494141
2024-11-22 13:47:50,10.96963882446289,341.3338928222656,483.9127807617187,0.22577691078186035,221.8670196533203
2024-11-22 14:02:50,10.96963882446289,341.2763366699219,483.8311767578125,0.2257377952337265,221.82960510253903
2024-11-22 14:17:50,10.96963882446289,341.3564147949219,483.9447021484375,0.22579221427440643,221.8816680908203
2024-11-22 14:32:50,10.96963882446289,341.4048156738281,484.0133361816406,0.22582511603832245,221.91311645507812
2024-11-22 14:47:50,10.96963882446289,341.3464050292969,483.9305114746094,0.22578541934490204,221.87515258789065
2024-11-22 15:02:50,10.966556549072266,341.26641845703125,483.8615112304687,0.2257489114999771,221.8231658935547
2024-11-22 15:17:50,10.966556549072266,341.3305969238281,483.9525146484375,0.2257925420999527,221.86488342285156
2024-11-22 15:32:50,10.966556549072266,341.29888916015625,483.9075317382813,0.2257709950208664,221.84426879882812
2024-11-22 15:47:50,10.966556549072266,341.28631591796875,483.88970947265625,0.22576244175434113,221.83609008789065
2024-11-22 16:02:50,10.966556549072266,341.314697265625,483.9299621582031,0.22578173875808716,221.8545379638672
2024-11-22 16:17:50,10.966556549072266,341.2856140136719,483.88873291015625,0.22576196491718292,221.8356475830078
2024-11-22 16:32:50,10.966556549072266,341.21881103515625,483.79400634765625,0.22571654617786407,221.7922210693359
2024-11-22 16:47:50,10.96353530883789,341.3372497558594,484.0054626464844,0.2258145809173584,221.86920166015625
2024-11-22 17:02:50,10.96353530883789,341.3405456542969,484.0101318359375,0.22581683099269867,221.8713531494141
2024-11-22 17:17:50,10.96353530883789,341.3948059082031,484.0870971679687,0.22585371136665344,221.9066162109375
2024-11-22 17:32:50,10.96353530883789,341.3305969238281,483.99603271484375,0.22581006586551663,221.86488342285156
2024-11-22 17:47:50,10.96353530883789,341.2247009277344,483.8458862304687,0.225738063454628,221.79605102539065
2024-11-22 18:02:50,10.96048355102539,341.2955017089844,483.9902648925781,0.2258038967847824,221.84207153320312
2024-11-22 18:17:50,10.96353530883789,341.2630920410156,483.90032958984375,0.2257641702890396,221.8209991455078
2024-11-22 18:32:50,10.96353530883789,341.2889099121094,483.9369201660156,0.22578172385692596,221.83778381347656
2024-11-22 18:47:50,10.96048355102539,341.1347351074219,483.76226806640625,0.2256945967674255,221.7375640869141
2024-11-22 19:02:50,10.96048355102539,341.2571716308594,483.9359130859375,0.22577783465385437,221.8171539306641
2024-11-22 19:17:50,10.96048355102539,341.2955017089844,483.9902648925781,0.2258038967847824,221.84207153320312
2024-11-22 19:32:50,10.96048355102539,341.212158203125,483.8720703125,0.2257472425699234,221.7878875732422
2024-11-22 19:47:50,10.95743179321289,341.2247009277344,483.9338684082031,0.22577345371246335,221.79605102539065
2024-11-22 20:02:50,10.95743179321289,341.40142822265625,484.18450927734375,0.22589363157749176,221.91091918945312
2024-11-22 20:17:50,10.95743179321289,341.2955017089844,484.0342712402344,0.2258215993642807,221.84207153320312
2024-11-22 20:32:50,10.95743179321289,340.958984375,483.5570068359375,0.225592777132988,221.6233367919922
2024-11-22 20:47:50,10.95743179321289,341.2313537597656,483.94329833984375,0.2257779836654663,221.8003692626953
2024-11-22 21:02:50,10.95743179321289,341.1156005859375,483.7791442871094,0.2256992757320404,221.72512817382812
2024-11-22 21:17:50,10.95438003540039,341.44061279296875,484.2840881347656,0.22593799233436584,221.93638610839844
2024-11-22 21:32:50,10.95438003540039,341.1764221191406,483.9093627929687,0.2257583290338516,221.76466369628903
2024-11-22 21:47:50,10.95438003540039,341.2763366699219,484.0510864257813,0.22582627832889557,221.82960510253903
2024-11-22 22:02:50,10.95438003540039,341.3955993652344,484.2202453613281,0.2259073704481125,221.90713500976565
2024-11-22 22:17:50,10.95438003540039,341.2630920410156,484.03228759765625,0.2258172631263733,221.8209991455078
2024-11-22 22:32:50,10.95438003540039,341.5240783691406,484.4024658203125,0.2259947508573532,221.9906463623047
2024-11-22 22:47:50,10.95438003540039,341.2638244628906,484.0333251953125,0.22581776976585388,221.82147216796875
2024-11-22 23:02:50,10.95438003540039,341.1705627441406,483.9010620117187,0.22575435042381287,221.7608642578125
2024-11-22 23:17:50,10.951358795166016,341.1838073730469,483.9634094238281,0.22578087449073792,221.76947021484375
2024-11-22 23:32:50,10.951358795166016,341.1288757324219,483.8854675292969,0.22574351727962497,221.7337646484375
2024-11-22 23:47:50,10.951358795166016,341.1838073730469,483.9634094238281,0.22578087449073792,221.76947021484375
2024-11-23 00:02:50,10.951358795166016,341.19964599609375,483.9858703613281,0.22579164803028107,221.77975463867187
2024-11-23 00:17:50,10.951358795166016,341.1863708496094,483.967041015625,0.2257826179265976,221.77113342285156
2024-11-23 00:32:50,10.951358795166016,341.0422058105469,483.7625427246094,0.22568456828594208,221.67742919921875
2024-11-23 00:47:50,10.951358795166016,341.2347412109375,484.03564453125,0.2258155047893524,221.8025665283203
2024-11-23 01:02:50,10.94827651977539,341.2313537597656,484.07525634765625,0.2258310914039612,221.8003692626953
2024-11-23 01:17:50,10.94827651977539,341.0647277832031,483.8388977050781,0.2257177531719208,221.6920623779297
2024-11-23 01:32:50,10.94827651977539,341.1638488769531,483.9794921875,0.22578518092632296,221.75650024414065
2024-11-23 01:47:50,10.94827651977539,341.19635009765625,484.0256042480469,0.2258072793483734,221.77761840820313
2024-11-23 02:02:50,10.94827651977539,341.3055114746094,484.1804504394531,0.22588153183460236,221.84857177734375
2024-11-23 02:17:50,10.94827651977539,341.2347412109375,484.080078125,0.22583338618278503,221.8025665283203
2024-11-23 02:32:50,10.94827651977539,341.1705627441406,483.989013671875,0.22578974068164823,221.7608642578125
2024-11-23 02:47:50,10.945255279541016,341.4497985839844,484.42877197265625,0.2259972095489502,221.94236755371097
2024-11-23 03:02:50,10.945255279541016,341.2254638671875,484.1105041503906,0.225844606757164,221.79653930664065
2024-11-23 03:17:50,10.945255279541016,341.048828125,483.85992431640625,0.225724458694458,221.6817321777344
2024-11-23 03:32:50,10.945255279541016,341.1196594238281,483.96038818359375,0.2257726490497589,221.7277679443359
2024-11-23 03:47:50,10.945255279541016,341.1387939453125,483.987548828125,0.2257856577634811,221.74020385742187
2024-11-23 04:02:50,10.94217300415039,341.0647277832031,483.9269104003906,0.22575315833091736,221.6920623779297
2024-11-23 04:17:50,10.94217300415039,340.9549865722656,483.7712097167969,0.22567850351333615,221.6207275390625
2024-11-23 04:32:50,10.94217300415039,341.0230712890625,483.8677978515625,0.22572481632232663,221.6649932861328
2024-11-23 04:47:50,10.94217300415039,341.5015563964844,484.5467224121094,0.22605031728744507,221.9759979248047
2024-11-23 05:02:50,10.94217300415039,341.38641357421875,484.3833312988281,0.225971981883049,221.90115356445312
2024-11-23 05:17:50,10.94217300415039,341.0713195800781,483.9362487792969,0.2257576435804367,221.69635009765625
2024-11-23 05:32:50,10.939151763916016,341.0614318847656,483.9657897949219,0.22576844692230225,221.68992614746097
2024-11-23 05:47:50,10.939151763916016,341.0838623046875,483.9975891113281,0.22578370571136477,221.70449829101565
2024-11-23 06:02:50,10.939151763916016,341.0938415527344,484.01177978515625,0.22579048573970795,221.7109832763672
2024-11-23 06:17:50,10.939151763916016,341.09710693359375,484.0163879394531,0.22579270601272583,221.71310424804687
2024-11-23 06:32:50,10.939151763916016,341.17718505859375,484.1300354003906,0.22584718465805056,221.76516723632812
2024-11-23 06:47:50,10.939151763916016,341.1163024902344,484.0436401367187,0.22580577433109283,221.7255859375
2024-11-23 07:02:50,10.939151763916016,341.09710693359375,484.0163879394531,0.22579270601272583,221.71310424804687
2024-11-23 07:17:50,10.939151763916016,340.98736572265625,483.8606872558594,0.22571805119514465,221.64178466796875
2024-11-23 07:32:50,10.936100006103516,341.2062683105469,484.2153625488281,0.22588469088077545,221.78407287597656
2024-11-23 07:47:50,10.936100006103516,341.0137634277344,483.9421691894531,0.22575370967388153,221.658935546875
2024-11-23 08:02:50,10.936100006103516,341.3538818359375,484.4248352050781,0.2259851098060608,221.88002014160156
2024-11-23 08:17:50,10.936100006103516,341.1229248046875,484.0970764160156,0.22582797706127167,221.72988891601565
2024-11-23 08:32:50,10.936100006103516,341.03961181640625,483.9788513183594,0.22577129304409027,221.6757354736328
2024-11-23 08:47:50,10.936100006103516,341.09710693359375,484.0604248046875,0.22581040859222412,221.71310424804687
2024-11-23 09:02:50,10.933048248291016,341.0131530761719,483.9853210449219,0.2257709950208664,221.65853881835935
2024-11-23 09:17:50,10.936100006103516,341.048828125,483.9919128417969,0.22577756643295288,221.6817321777344
2024-11-23 09:32:50,10.933048248291016,341.0838623046875,484.0856628417969,0.22581911087036133,221.70449829101565
2024-11-23 09:47:50,10.933048248291016,341.2638244628906,484.3410949707031,0.22594156861305237,221.82147216796875
2024-11-23 10:02:50,10.933048248291016,341.0746765136719,484.0726318359375,0.2258128672838211,221.6985321044922
2024-11-23 10:17:50,10.933048248291016,341.048828125,484.0359497070313,0.22579526901245117,221.6817321777344
2024-11-23 10:32:50,10.929996490478516,340.9530029296875,483.9439697265625,0.2257477790117264,221.61944580078125
2024-11-23 10:47:50,10.929996490478516,340.7601318359375,483.6701965332031,0.22561654448509216,221.49407958984375
2024-11-23 11:02:50,10.929996490478516,341.1387939453125,484.2076721191406,0.22587420046329496,221.74020385742187
2024-11-23 11:17:50,10.929996490478516,341.0554504394531,484.0893859863281,0.2258174866437912,221.68603515625
2024-11-23 11:32:50,10.929996490478516,341.07196044921875,484.1128234863281,0.22582872211933136,221.69676208496097
2024-11-23 11:47:50,10.929996490478516,340.9628601074219,483.95794677734375,0.2257544845342636,221.6258544921875
2024-11-23 12:02:50,10.929996490478516,340.91790771484375,483.8941650390625,0.22572389245033264,221.5966339111328
2024-11-23 12:17:50,10.929996490478516,341.1487121582031,484.2217712402344,0.2258809506893158,221.7466583251953
2024-11-23 12:32:50,10.929996490478516,341.0845642089844,484.1307067871094,0.22583730518817904,221.7049560546875
2024-11-23 12:47:50,10.926944732666016,341.09051513671875,484.1831970214844,0.22585906088352203,221.70883178710935
2024-11-23 13:02:50,10.926944732666016,341.10040283203125,484.1972351074219,0.22586579620838165,221.7152557373047
2024-11-23 13:17:50,10.926944732666016,341.10040283203125,484.1972351074219,0.22586579620838165,221.7152557373047
2024-11-23 13:32:50,10.926944732666016,341.01715087890625,484.07904052734375,0.22580914199352264,221.6611328125
2024-11-23 13:47:50,10.923892974853516,340.9754333496094,484.0638427734375,0.22579845786094663,221.6340179443359
